sid,median,mean,len,station_id,bundesland,state,lat,lng
sachsen_45430001,0.2214,0.23684000000000002,5.0,45430001,sachsen,Sachsen,51.45688543123872,12.941858113464058
sachsen_45430002,81.0,85.11111111111111,9.0,45430002,sachsen,Sachsen,51.44736591782032,12.979214650383241
sachsen_45430522_c,5.8,5.24428,5.0,45430522_c,sachsen,Sachsen,51.48668892188947,12.956532872219984
sachsen_4543W0001,0.2214,0.2555333333333334,9.0,4543W0001,sachsen,Sachsen,51.4040371250411,12.979725783056562
sachsen_45440300_2,63.5,63.0,6.0,45440300_2,sachsen,Sachsen,51.40726993174414,13.127707915459432
sachsen_45445020,140.0,140.0,9.0,45445020,sachsen,Sachsen,51.43458409568938,13.156622310346387
sachsen_45466003,62.0,68.2,5.0,45466003,sachsen,Sachsen,51.42094517684437,13.350183372781926
sachsen_45509001,0.2214,0.23871111111111112,9.0,45509001,sachsen,Sachsen,51.43170442071688,14.110826316619965
sachsen_45509002,2.2,2.6555555555555554,9.0,45509002,sachsen,Sachsen,51.40311661446843,14.064769463336187
sachsen_45512209,0.2214,0.22112000000000004,5.0,45512209,sachsen,Sachsen,51.4596403979196,14.291603138939807
sachsen_45519004,0.2214,0.22112000000000004,5.0,45519004,sachsen,Sachsen,51.431784401502256,14.288413293183085
sachsen_45559001,0.2214,0.2299777777777778,9.0,45559001,sachsen,Sachsen,51.45344389626678,14.947907944724363
sachsen_46390009,24.0,18.8,5.0,46390009,sachsen,Sachsen,51.335969381069965,12.278096662276845
sachsen_46390056,33.5,35.25,4.0,46390056,sachsen,Sachsen,51.354160280451715,12.308415857795456
sachsen_46390109,6.2,6.9,5.0,46390109,sachsen,Sachsen,51.38072272868585,12.291158953191342
sachsen_46390130,0.2607,0.2857,4.0,46390130,sachsen,Sachsen,51.32320631284339,12.326056895668636
sachsen_46390131,10.45,13.7,4.0,46390131,sachsen,Sachsen,51.324837335375825,12.308203963743546
sachsen_46390135,26.5,25.25,4.0,46390135,sachsen,Sachsen,51.37517154240178,12.316641760429526
sachsen_46390136,2.75,2.475,4.0,46390136,sachsen,Sachsen,51.37526477335386,12.319973607133733
sachsen_46390138,78.5,76.75,4.0,46390138,sachsen,Sachsen,51.303074375002744,12.320260564872001
sachsen_46390139,27.5,28.5,4.0,46390139,sachsen,Sachsen,51.35280407130379,12.288621355472277
sachsen_46390217,21.0,21.25,4.0,46390217,sachsen,Sachsen,51.30526359876782,12.331331835939915
sachsen_46390269,0.44070000000000004,0.4532,4.0,46390269,sachsen,Sachsen,51.36758345392838,12.31878589819746
sachsen_46390270,0.6607000000000001,0.8607,4.0,46390270,sachsen,Sachsen,51.3704245365884,12.318831483307227
sachsen_46390288,0.2214,0.69105,4.0,46390288,sachsen,Sachsen,51.370827933305854,12.325422813838621
sachsen_46390290_c,0.2214,0.2214,4.0,46390290_c,sachsen,Sachsen,51.37079031483142,12.325375158045256
sachsen_46390619,3.25,3.1975,4.0,46390619,sachsen,Sachsen,51.336032656897856,12.29731672805532
sachsen_46390620,0.2214,0.2214,4.0,46390620,sachsen,Sachsen,51.33535917925596,12.302971903080795
sachsen_46390621,72.5,80.5,4.0,46390621,sachsen,Sachsen,51.326874994784795,12.254863131164296
sachsen_46390648,0.2214,0.2214,4.0,46390648,sachsen,Sachsen,51.37884854851093,12.323138633896509
sachsen_46393719,1.7,2.685,4.0,46393719,sachsen,Sachsen,51.369941691640946,12.324222060652096
sachsen_46400039,11.0,10.95,4.0,46400039,sachsen,Sachsen,51.35935705999477,12.395119483550234
sachsen_46400045,2.5,2.8555555555555556,9.0,46400045,sachsen,Sachsen,51.363105438021314,12.38993300888946
sachsen_46400058,53.0,50.75,4.0,46400058,sachsen,Sachsen,51.33726362008618,12.38378170995077
sachsen_46400071,15.5,15.5,4.0,46400071,sachsen,Sachsen,51.32347432490086,12.378145615089275
sachsen_46400073_2,23.0,23.0,4.0,46400073_2,sachsen,Sachsen,51.31454576239714,12.384589153871898
sachsen_46400106_2,1.2,1.1944444444444444,9.0,46400106_2,sachsen,Sachsen,51.369406157456204,12.484217469755388
sachsen_46400115_2,49.5,48.25,4.0,46400115_2,sachsen,Sachsen,51.34158783673729,12.454664805673964
sachsen_46400128,7.9,7.800000000000001,4.0,46400128,sachsen,Sachsen,51.33169642890233,12.409395424517752
sachsen_46400234,0.2214,0.35355000000000003,4.0,46400234,sachsen,Sachsen,51.37867476158296,12.474794879444921
sachsen_46400303,18.0,18.75,4.0,46400303,sachsen,Sachsen,51.35236860643591,12.407683703816506
sachsen_46400545,21.0,20.0,4.0,46400545,sachsen,Sachsen,51.35060944175568,12.415631777730225
sachsen_46400710,15.5,16.25,4.0,46400710,sachsen,Sachsen,51.33343990033228,12.430627629434818
sachsen_46400712,13.0,13.0,4.0,46400712,sachsen,Sachsen,51.33239577028725,12.435768863663476
sachsen_46400718,21.0,20.5,4.0,46400718,sachsen,Sachsen,51.33067644053043,12.440177262017848
sachsen_46400719,0.2214,0.26605,4.0,46400719,sachsen,Sachsen,51.33065939764601,12.440191876528068
sachsen_46400722,0.795,0.9725,4.0,46400722,sachsen,Sachsen,51.34829912564309,12.372949603830431
sachsen_46400730,0.2214,0.2214,3.0,46400730,sachsen,Sachsen,51.35569621634391,12.382518398699114
sachsen_46400731,21.0,21.0,4.0,46400731,sachsen,Sachsen,51.30660273858384,12.338580445604803
sachsen_46400732,0.2214,0.2214,4.0,46400732,sachsen,Sachsen,51.342438590908955,12.360518311949287
sachsen_46400734,0.2214,0.2214,4.0,46400734,sachsen,Sachsen,51.34838275615422,12.394438839817223
sachsen_46400735,0.2214,0.27605,4.0,46400735,sachsen,Sachsen,51.34611649113275,12.400336980491259
sachsen_46400736,36.5,35.75,4.0,46400736,sachsen,Sachsen,51.33328780504614,12.40176463673379
sachsen_46400737,25.5,24.75,4.0,46400737,sachsen,Sachsen,51.33132817596858,12.407260023637242
sachsen_46400738,0.2214,0.2214,4.0,46400738,sachsen,Sachsen,51.33678335777293,12.460879792222693
sachsen_46400739,0.2214,0.2214,4.0,46400739,sachsen,Sachsen,51.33612932197586,12.464091803210044
sachsen_46401518,0.7107,1.4107,4.0,46401518,sachsen,Sachsen,51.35213882076949,12.43525458565892
sachsen_4640E0733,15.5,14.075,4.0,4640E0733,sachsen,Sachsen,51.34430245493695,12.38075491568873
sachsen_46410525,0.2214,0.23426666666666665,6.0,46410525,sachsen,Sachsen,51.38295867158735,12.652198991393846
sachsen_4641S0001_2,69.0,58.881818181818176,11.0,4641S0001_2,sachsen,Sachsen,51.32676910283136,12.595377276985161
sachsen_4641S0002_1,51.0,51.0,1.0,4641S0002_1,sachsen,Sachsen,51.32678700571042,12.595391855938626
sachsen_4641S0002_2,90.0,90.15454545454546,11.0,4641S0002_2,sachsen,Sachsen,51.32678700571042,12.595391855938626
sachsen_46420001,68.0,73.77777777777777,9.0,46420001,sachsen,Sachsen,51.395358996781475,12.722373401195915
sachsen_46420002,43.0,44.22222222222222,9.0,46420002,sachsen,Sachsen,51.39222020505456,12.720659443266733
sachsen_46420003,37.0,37.22222222222222,9.0,46420003,sachsen,Sachsen,51.38705798507212,12.704907755365038
sachsen_46430117,120.0,122.0,5.0,46430117,sachsen,Sachsen,51.34566621949027,12.960308980832734
sachsen_46437001,29.0,30.333333333333332,9.0,46437001,sachsen,Sachsen,51.36541868260419,12.916152048636908
sachsen_4643W0001,0.2214,0.26982222222222224,9.0,4643W0001,sachsen,Sachsen,51.34583373902,12.851562546075472
sachsen_46440002,11.0,9.399999999999999,9.0,46440002,sachsen,Sachsen,51.325117643808575,13.008255631940468
sachsen_46440003_1,62.0,64.66666666666667,9.0,46440003_1,sachsen,Sachsen,51.357441400477725,13.006710194352115
sachsen_46450002,110.0,111.74166666666666,9.0,46450002,sachsen,Sachsen,51.30755259092079,13.187256194591525
sachsen_46450003,53.0,56.111111111111114,9.0,46450003,sachsen,Sachsen,51.381309024284676,13.30136985420202
sachsen_46450004,71.0,69.88888888888889,9.0,46450004,sachsen,Sachsen,51.351434236863795,13.190334501158835
sachsen_46456436,110.0,126.0,5.0,46456436,sachsen,Sachsen,51.391146664647046,13.289637999684727
sachsen_46456438_1,15.0,14.083333333333334,6.0,46456438_1,sachsen,Sachsen,51.393662373788786,13.296253459740127
sachsen_46456443_1,49.0,47.333333333333336,9.0,46456443_1,sachsen,Sachsen,51.34823548455904,13.317757339392905
sachsen_46456443_2,49.0,50.77777777777778,9.0,46456443_2,sachsen,Sachsen,51.34822665999814,13.317742732104206
sachsen_46456446,62.0,57.888888888888886,9.0,46456446,sachsen,Sachsen,51.39185326677578,13.22646813966422
sachsen_4645T6436,220.0,257.77777777777777,9.0,4645T6436,sachsen,Sachsen,51.395734920647506,13.276978721791576
sachsen_46460002,0.2214,2.6525600000000003,5.0,46460002,sachsen,Sachsen,51.34971944491871,13.388452594629936
sachsen_46460003,97.0,78.77777777777777,9.0,46460003,sachsen,Sachsen,51.34971927472574,13.388466943784485
sachsen_46460004,97.0,98.55555555555556,9.0,46460004,sachsen,Sachsen,51.36936187387803,13.436020977043462
sachsen_46460005,75.0,72.77777777777777,9.0,46460005,sachsen,Sachsen,51.305972971563634,13.367627658116648
sachsen_46460006,51.0,48.166666666666664,6.0,46460006,sachsen,Sachsen,51.368233842597036,13.38745206170258
sachsen_46466001,110.0,112.8,5.0,46466001,sachsen,Sachsen,51.30915909743703,13.443158273707724
sachsen_46466041,89.0,86.6,5.0,46466041,sachsen,Sachsen,51.37650238426068,13.365866252231324
sachsen_46466042,19.0,17.8,5.0,46466042,sachsen,Sachsen,51.36564436287239,13.33789497163146
sachsen_46466046_2,0.2214,0.25684,5.0,46466046_2,sachsen,Sachsen,51.39366747490592,13.446998020117226
sachsen_46466049,160.0,162.22222222222223,9.0,46466049,sachsen,Sachsen,51.3588294944559,13.453161138988659
sachsen_46470001,0.2214,0.26570000000000005,4.0,46470001,sachsen,Sachsen,51.316760055699504,13.645869815535159
sachsen_46476417,75.0,74.0,4.0,46476417,sachsen,Sachsen,51.3124543468579,13.538042002727703
sachsen_46476420,86.0,81.0,4.0,46476420,sachsen,Sachsen,51.313623337280866,13.538291683096066
sachsen_46476424,120.0,124.0,5.0,46476424,sachsen,Sachsen,51.315099825290936,13.536599621222305
sachsen_46476428,97.0,97.6,5.0,46476428,sachsen,Sachsen,51.36959460044621,13.518487608688115
sachsen_46476445,53.0,50.8,5.0,46476445,sachsen,Sachsen,51.38047650326712,13.51961590923626
sachsen_46476446,100.0,94.4,5.0,46476446,sachsen,Sachsen,51.355180727224045,13.528829798287092
sachsen_46476447,68.0,75.6,5.0,46476447,sachsen,Sachsen,51.35460953426098,13.543548795066107
sachsen_4647T1863,53.0,54.77777777777778,9.0,4647T1863,sachsen,Sachsen,51.38632080983919,13.505564068925937
sachsen_46480001,49.0,48.8,5.0,46480001,sachsen,Sachsen,51.35839524926382,13.787917404482865
sachsen_46486404,29.0,32.4,5.0,46486404,sachsen,Sachsen,51.316999916551026,13.72976642438693
sachsen_46492207,7.5,6.5200000000000005,5.0,46492207,sachsen,Sachsen,51.33294259509975,13.969341969802196
sachsen_46500001,0.2214,0.22112000000000004,5.0,46500001,sachsen,Sachsen,51.3417701169724,14.026265714645724
sachsen_46506624,0.89,4.73,5.0,46506624,sachsen,Sachsen,51.310175043334254,14.118160044738376
sachsen_46516601_1,110.0,118.0,5.0,46516601_1,sachsen,Sachsen,51.32545414295639,14.187604890806506
sachsen_46516601_2,120.0,120.0,5.0,46516601_2,sachsen,Sachsen,51.32545414295639,14.187604890806506
sachsen_46516603,0.2214,0.25684,5.0,46516603,sachsen,Sachsen,51.33098360128564,14.216877725895426
sachsen_46519001,0.49,0.62028,5.0,46519001,sachsen,Sachsen,51.3335572343082,14.327334316830926
sachsen_46530001,110.0,105.55555555555556,9.0,46530001,sachsen,Sachsen,51.32888768328189,14.607388747461341
sachsen_46530582,21.0,21.0,1.0,46530582,sachsen,Sachsen,51.312551379790726,14.546402245591382
sachsen_46539001,0.2214,0.614111111111111,9.0,46539001,sachsen,Sachsen,51.33752366378747,14.517714661383078
sachsen_46539002,0.2214,0.35173333333333334,9.0,46539002,sachsen,Sachsen,51.31509227126112,14.569469166633155
sachsen_46540002,15.5,15.35,6.0,46540002,sachsen,Sachsen,51.318048778311606,14.696504138664393
sachsen_46546105,1.3,1.3544444444444443,9.0,46546105,sachsen,Sachsen,51.35036059758397,14.821896041619024
sachsen_4655T0001,21.0,39.02222222222222,9.0,4655T0001,sachsen,Sachsen,51.338300510989285,14.939900070146392
sachsen_4655T0002,0.2214,0.32966666666666666,9.0,4655T0002,sachsen,Sachsen,51.338300423329656,14.939871356222017
sachsen_4655W0002,0.53,0.5223777777777778,9.0,4655W0002,sachsen,Sachsen,51.327123673025206,14.886245682570625
sachsen_47390050,54.0,56.77777777777778,9.0,47390050,sachsen,Sachsen,51.25591193984118,12.273281793011837
sachsen_47397013,84.0,91.6,5.0,47397013,sachsen,Sachsen,51.25343416404928,12.215740709570355
sachsen_47398020,2.8,5.9719999999999995,5.0,47398020,sachsen,Sachsen,51.224541014634774,12.33022023702626
sachsen_47400055,9.2,9.266666666666666,3.0,47400055,sachsen,Sachsen,51.29335751485938,12.411638177739587
sachsen_47400057,23.5,21.5,4.0,47400057,sachsen,Sachsen,51.28685114247887,12.394106488018265
sachsen_47400091,11.0,11.76,5.0,47400091,sachsen,Sachsen,51.27768793314298,12.369942089010086
sachsen_47404000,14.0,11.879999999999999,5.0,47404000,sachsen,Sachsen,51.28983402736424,12.3604495196119
sachsen_47410012_1,16.0,20.666666666666668,9.0,47410012_1,sachsen,Sachsen,51.274812562281895,12.570411049518432
sachsen_474100P7,100.0,100.55555555555556,9.0,474100P7,sachsen,Sachsen,51.264437195424826,12.606935163080097
sachsen_47410405,35.0,31.2,5.0,47410405,sachsen,Sachsen,51.26108147843787,12.588890140964867
sachsen_47410409,20.0,21.2,5.0,47410409,sachsen,Sachsen,51.266349056382396,12.589358727102244
sachsen_47410412,28.0,27.6,5.0,47410412,sachsen,Sachsen,51.26241170433386,12.592639228218605
sachsen_47410B11,150.0,154.0,5.0,47410B11,sachsen,Sachsen,51.22505173697152,12.635053833753568
sachsen_47410B13,140.0,144.44444444444446,9.0,47410B13,sachsen,Sachsen,51.23491765820457,12.639079169247095
sachsen_47410P10,78.0,77.66666666666667,9.0,47410P10,sachsen,Sachsen,51.25847420708563,12.571135917256699
sachsen_4741T0001,110.0,109.44444444444444,9.0,4741T0001,sachsen,Sachsen,51.26437368576941,12.60704894252967
sachsen_4741T0004,100.0,104.44444444444444,9.0,4741T0004,sachsen,Sachsen,51.27425785141447,12.641212240723016
sachsen_4741T0005,74.0,72.88888888888889,9.0,4741T0005,sachsen,Sachsen,51.269406077927314,12.633830602731376
sachsen_4741T0006,99.0,97.0,9.0,4741T0006,sachsen,Sachsen,51.27414908895224,12.63525979695101
sachsen_4741W038_1,22.5,22.0,6.0,4741W038_1,sachsen,Sachsen,51.23155627892577,12.55092457816485
sachsen_4741W039_1,115.0,115.33333333333333,6.0,4741W039_1,sachsen,Sachsen,51.21691095682771,12.602960276606133
sachsen_47420004,81.0,79.77777777777777,9.0,47420004,sachsen,Sachsen,51.21787478144432,12.683768419335857
sachsen_47420005,46.0,42.22222222222222,9.0,47420005,sachsen,Sachsen,51.208657022094094,12.66899262080951
sachsen_47420006,41.0,41.8,5.0,47420006,sachsen,Sachsen,51.20894512693122,12.668910941351653
sachsen_47420011,93.0,93.77777777777777,9.0,47420011,sachsen,Sachsen,51.28363196083044,12.802186940893204
sachsen_47420120,63.0,64.55555555555556,9.0,47420120,sachsen,Sachsen,,
sachsen_47422901,11.0,9.83,5.0,47422901,sachsen,Sachsen,51.20987413432434,12.747573984108506
sachsen_4742W043,25.0,25.666666666666668,9.0,4742W043,sachsen,Sachsen,51.20923019844404,12.668259675715275
sachsen_47430411,35.0,33.55555555555556,9.0,47430411,sachsen,Sachsen,51.20094376097352,12.905764936324664
sachsen_47433630,48.0,43.55555555555556,9.0,47433630,sachsen,Sachsen,51.26027230607116,12.918843680786045
sachsen_47433631,52.0,51.666666666666664,9.0,47433631,sachsen,Sachsen,51.259786316892225,12.918919943261033
sachsen_47440003,78.0,76.25,12.0,47440003,sachsen,Sachsen,51.227250339096095,13.164516007278554
sachsen_47440004,0.2214,0.3196666666666667,9.0,47440004,sachsen,Sachsen,51.22801792515669,13.017744365779894
sachsen_47440005,125.0,128.33333333333334,12.0,47440005,sachsen,Sachsen,51.211956739584075,13.144128909249027
sachsen_47440006,180.0,159.88888888888889,9.0,47440006,sachsen,Sachsen,51.27884298903202,13.153091049454074
sachsen_47440007,19.0,19.333333333333332,9.0,47440007,sachsen,Sachsen,51.25669781446742,13.11575768645153
sachsen_47440300,22.0,22.8,5.0,47440300,sachsen,Sachsen,51.20361845036352,13.058883784491286
sachsen_47450005,15.0,48.3625,16.0,47450005,sachsen,Sachsen,,
sachsen_47450006,3.1,51.71428235294119,17.0,47450006,sachsen,Sachsen,,
sachsen_47450007,240.0,218.6090909090909,22.0,47450007,sachsen,Sachsen,,
sachsen_47450181,27.5,27.5,2.0,47450181,sachsen,Sachsen,51.22367364348754,13.282371631977794
sachsen_47456215,150.0,152.0,5.0,47456215,sachsen,Sachsen,51.264903833421286,13.312489922347044
sachsen_47456216,190.0,170.0,5.0,47456216,sachsen,Sachsen,51.23432290659485,13.319670458486016
sachsen_4745T0005,28.5,30.0,8.0,4745T0005,sachsen,Sachsen,51.226552219616536,13.171646206683812
sachsen_47460002,97.0,99.55555555555556,9.0,47460002,sachsen,Sachsen,51.262326575167705,13.411175223185266
sachsen_47466022,120.0,116.66666666666667,3.0,47466022,sachsen,Sachsen,51.20965568113803,13.457693054188626
sachsen_47466023,180.0,176.0,5.0,47466023,sachsen,Sachsen,51.28730914370347,13.344969408833794
sachsen_47466024,58.0,58.0,5.0,47466024,sachsen,Sachsen,51.22702700584636,13.359513915267865
sachsen_47476023,150.0,146.0,5.0,47476023,sachsen,Sachsen,51.259744798894644,13.574734723127026
sachsen_47476024,140.0,138.0,5.0,47476024,sachsen,Sachsen,51.235120536314824,13.66008048942653
sachsen_47476025,97.0,89.0,5.0,47476025,sachsen,Sachsen,51.213949791924115,13.633133369047773
sachsen_47476026,110.0,105.33333333333333,9.0,47476026,sachsen,Sachsen,51.23613179580122,13.570239954670123
sachsen_47476027,7.5,8.875,8.0,47476027,sachsen,Sachsen,51.25309741567746,13.61938558042785
sachsen_47486051,9.25,9.683333333333334,6.0,47486051,sachsen,Sachsen,51.2182286764538,13.721464182493381
sachsen_47486052,3.7,4.04,5.0,47486052,sachsen,Sachsen,51.251582430164824,13.800551020900118
sachsen_47486056,1.3,1.21228,5.0,47486056,sachsen,Sachsen,51.27632667702738,13.722475542403204
sachsen_47486063,12.0,14.8,5.0,47486063,sachsen,Sachsen,51.222191916653564,13.726037833299491
sachsen_47488089,0.2214,0.2214,1.0,47488089,sachsen,Sachsen,51.244203258721825,13.762105266312773
sachsen_47490001,66.0,67.33333333333333,9.0,47490001,sachsen,Sachsen,51.26041543059589,13.869631650392547
sachsen_47500009,71.0,71.88888888888889,9.0,47500009,sachsen,Sachsen,51.239345537923114,14.046082402164533
sachsen_47500010,9.5,11.125,8.0,47500010,sachsen,Sachsen,51.28622069757291,14.059627027687275
sachsen_47500012,0.2214,0.32242857142857145,7.0,47500012,sachsen,Sachsen,51.22694169232602,14.152612094592447
sachsen_47500013,0.2214,0.5293714285714286,7.0,47500013,sachsen,Sachsen,51.22693037785985,14.152616291250565
sachsen_47509001,40.5,41.75,8.0,47509001,sachsen,Sachsen,,
sachsen_47509002,41.0,40.8,5.0,47509002,sachsen,Sachsen,51.20487122937347,14.109672257276234
sachsen_47509005,37.0,33.7,4.0,47509005,sachsen,Sachsen,51.259875921701145,14.070685740022972
sachsen_4750W0002,96.0,94.0,4.0,4750W0002,sachsen,Sachsen,51.25693873751241,14.087634832934144
sachsen_4750W0003,66.5,66.5,2.0,4750W0003,sachsen,Sachsen,51.256135656394214,14.0883211943681
sachsen_4750W0016,62.0,64.25,4.0,4750W0016,sachsen,Sachsen,51.21364472423974,14.160877456088429
sachsen_47510001,49.0,50.4,5.0,47510001,sachsen,Sachsen,51.256214904437,14.214759216794677
sachsen_47520001,12.0,13.36,5.0,47520001,sachsen,Sachsen,51.248845782439936,14.403327120152724
sachsen_47528106,1.0,1.0,1.0,47528106,sachsen,Sachsen,51.244247407050246,14.348127348934431
sachsen_47532203,0.2214,0.22112000000000004,5.0,47532203,sachsen,Sachsen,51.282170194458104,14.546116051945667
sachsen_47540002,60.0,59.54545454545455,11.0,47540002,sachsen,Sachsen,51.237003233677214,14.729089283076947
sachsen_47540003,36.0,35.60666666666667,15.0,47540003,sachsen,Sachsen,51.23513025554207,14.735075446577602
sachsen_47540005,21.5,38.67916666666667,24.0,47540005,sachsen,Sachsen,51.23763620106169,14.739624680004
sachsen_47540006,62.0,53.630434782608695,23.0,47540006,sachsen,Sachsen,51.23763624913587,14.739653327341447
sachsen_47549366,2.5,2.5,1.0,47549366,sachsen,Sachsen,51.28492976848784,14.70749434097694
sachsen_4754T0001,88.0,90.5,10.0,4754T0001,sachsen,Sachsen,51.237697239415596,14.738765249790205
sachsen_47550001,140.0,135.55555555555554,9.0,47550001,sachsen,Sachsen,51.24004477073428,14.98822562889142
sachsen_47556002,1.5,1.4040000000000001,5.0,47556002,sachsen,Sachsen,51.282336811443535,14.984526350720653
sachsen_47556004,7.5,7.26,5.0,47556004,sachsen,Sachsen,51.247158649691116,14.889154133457987
sachsen_47559001,53.0,54.666666666666664,9.0,47559001,sachsen,Sachsen,51.265284096668225,14.951226457074457
sachsen_47569002,20.0,20.444444444444443,9.0,47569002,sachsen,Sachsen,51.23270134317834,15.009073058644107
sachsen_48403000,0.97,2.2962800000000003,5.0,48403000,sachsen,Sachsen,51.1935365506641,12.380213587551664
sachsen_48403003,0.2214,0.35284000000000004,5.0,48403003,sachsen,Sachsen,51.121546071579154,12.49735843337649
sachsen_48410004,53.0,53.4,5.0,48410004,sachsen,Sachsen,51.144461810353185,12.507968667813074
sachsen_48417004,0.2214,0.3287111111111111,9.0,48417004,sachsen,Sachsen,51.145671557764615,12.616210845037804
sachsen_48420300,0.2214,0.2510888888888889,9.0,48420300,sachsen,Sachsen,51.12461124942193,12.8127479605389
sachsen_48427000,52.5,55.125,8.0,48427000,sachsen,Sachsen,51.16030401785725,12.803492148868687
sachsen_48427004,3.65,6.0625,8.0,48427004,sachsen,Sachsen,,
sachsen_48431200,24.0,23.625,8.0,48431200,sachsen,Sachsen,51.11260688455046,12.953267244908664
sachsen_48440165,120.0,116.0,5.0,48440165,sachsen,Sachsen,51.19775853221902,13.12500881971321
sachsen_48440302,16.0,15.922222222222224,9.0,48440302,sachsen,Sachsen,51.14282825071386,13.164265384072909
sachsen_4844T0001,49.0,49.55555555555556,9.0,4844T0001,sachsen,Sachsen,51.11509436550024,13.067882519239992
sachsen_4844W0010,24.0,23.555555555555557,9.0,4844W0010,sachsen,Sachsen,,
sachsen_48450003,170.0,174.44444444444446,9.0,48450003,sachsen,Sachsen,51.163171230631676,13.269762985689347
sachsen_48450004,365.0,283.27916666666664,48.0,48450004,sachsen,Sachsen,51.16314452012071,13.268911621794025
sachsen_48450005,390.0,351.93617021276594,47.0,48450005,sachsen,Sachsen,51.16315373915364,13.268890430500292
sachsen_48450006,97.0,89.77777777777777,9.0,48450006,sachsen,Sachsen,51.16327885046719,13.26895819892646
sachsen_48452018,49.0,50.4,5.0,48452018,sachsen,Sachsen,51.16214268470744,13.209753837632848
sachsen_48456509,71.0,70.0,5.0,48456509,sachsen,Sachsen,51.19860443810283,13.30274681578391
sachsen_48456510,49.0,49.375,8.0,48456510,sachsen,Sachsen,51.19688105429818,13.330511442473481
sachsen_48456511,55.5,55.5,8.0,48456511,sachsen,Sachsen,,
sachsen_48459001,49.0,46.8,5.0,48459001,sachsen,Sachsen,51.16385039281656,13.270131913529895
sachsen_48466039,26.0,25.2,5.0,48466039,sachsen,Sachsen,51.10799816083641,13.408394932632241
sachsen_48466901_1,89.0,87.8,5.0,48466901_1,sachsen,Sachsen,51.17961503787422,13.496673586975383
sachsen_48466901_2,110.0,113.33333333333333,3.0,48466901_2,sachsen,Sachsen,51.17961503787422,13.496673586975383
sachsen_48470001,49.0,49.6,5.0,48470001,sachsen,Sachsen,51.109683212398565,13.617760181849356
sachsen_48470002,0.2214,0.57684,5.0,48470002,sachsen,Sachsen,51.10967641417562,13.617777223534665
sachsen_48470003,15.0,15.833333333333334,6.0,48470003,sachsen,Sachsen,51.128997966162736,13.664670389785408
sachsen_48472562,58.0,55.8,5.0,48472562,sachsen,Sachsen,,
sachsen_48476239,93.0,90.0,3.0,48476239,sachsen,Sachsen,51.135765581524346,13.529610276719088
sachsen_48476250,0.75,7.716666666666666,3.0,48476250,sachsen,Sachsen,51.14330642721336,13.523879272731087
sachsen_48476251,13.0,14.0,3.0,48476251,sachsen,Sachsen,51.14330642721336,13.523879272731087
sachsen_48476255,0.2214,0.34087500000000004,8.0,48476255,sachsen,Sachsen,51.15861468057452,13.531628723306856
sachsen_48476276,43.0,43.2,5.0,48476276,sachsen,Sachsen,51.15598769925554,13.58027032577801
sachsen_48476304,3.9,4.6,5.0,48476304,sachsen,Sachsen,51.127287099520046,13.566436169017921
sachsen_48476306,1.9,1.906,5.0,48476306,sachsen,Sachsen,51.11007555264877,13.583647776447856
sachsen_48476312,31.0,28.8,5.0,48476312,sachsen,Sachsen,51.131421893183486,13.566077250889785
sachsen_48476314_2,84.0,85.2,5.0,48476314_2,sachsen,Sachsen,51.14399560478186,13.537165778767571
sachsen_48476317,53.0,56.0,5.0,48476317,sachsen,Sachsen,51.13879308329895,13.498679785546765
sachsen_48476913,84.0,86.8,5.0,48476913,sachsen,Sachsen,51.10517240713625,13.613340092293127
sachsen_48477015_2,0.2214,0.24105,4.0,48477015_2,sachsen,Sachsen,51.12865696388873,13.542406302190466
sachsen_48477015_4,0.2214,0.2214,4.0,48477015_4,sachsen,Sachsen,51.12865696388873,13.542406302190466
sachsen_48477017_1,8.4,11.1,5.0,48477017_1,sachsen,Sachsen,51.132657116951854,13.562606686173346
sachsen_48477017_2,0.2214,0.22112000000000004,5.0,48477017_2,sachsen,Sachsen,51.132657116951854,13.562606686173346
sachsen_48477017_4,0.2214,0.22112000000000004,5.0,48477017_4,sachsen,Sachsen,51.132657116951854,13.562606686173346
sachsen_48477023_3,19.0,16.580000000000002,5.0,48477023_3,sachsen,Sachsen,51.16333076971653,13.541652537527675
sachsen_48480006,112.0,110.33333333333333,6.0,48480006,sachsen,Sachsen,51.13708317939216,13.687256228029346
sachsen_48486049_1,12.0,11.788888888888888,9.0,48486049_1,sachsen,Sachsen,51.11803861720804,13.793290462020874
sachsen_48486050,7.3,9.024999999999999,8.0,48486050,sachsen,Sachsen,51.153650023218965,13.747119017510444
sachsen_48499001,40.0,39.75,4.0,48499001,sachsen,Sachsen,51.14752584854214,13.837463917925279
sachsen_48499002,0.2214,0.2610888888888889,9.0,48499002,sachsen,Sachsen,51.13119495808981,13.990229998257652
sachsen_48502399,31.0,30.88888888888889,9.0,48502399,sachsen,Sachsen,,
sachsen_48510001_1,0.2214,0.22112000000000004,5.0,48510001_1,sachsen,Sachsen,51.1689084970896,14.302564828816964
sachsen_48516025,33.0,33.0,1.0,48516025,sachsen,Sachsen,51.19265325176056,14.204783161044881
sachsen_48522600,44.0,45.875,8.0,48522600,sachsen,Sachsen,,
sachsen_48532414,15.0,14.75,8.0,48532414,sachsen,Sachsen,,
sachsen_48539001,120.0,120.0,1.0,48539001,sachsen,Sachsen,51.19842045243036,14.516319576589565
